row_number,inning,half,pitcher,batter,ball_count,strike_count,pitch,result,outs,runner_1B,runner_2B,runner_3B,score,away_score,home_score,pitcher_pitch_count,gameid,game_date,pitcher_throw,batter_hit,batter_height,batter_position,Extension (ft),Pitch Time,Release Speed (mph),Spin Rate (rpm),Tilt,Induced Virtual Break (in),Horizontal Break (in),Vertical Approach Angle,Horizontal Approach Angle,Location Side (ft),Location Height (ft),Release Height (ft),Release Side (ft),Pitch Type,PitchType_Color,Handedness,Hit Type,Exit Velocity (mph),Launch Angle (°),Batter Name,Hit Time,Direction (°),Bearing (°),Distance (ft)
157,5,Bottom,Braydon Nelson,Alerick Soularie,0,1,Foul,,2,FALSE,TRUE,FALSE,0-1,0,1,14,627986,,R,R,Jun-00,OF,5.65,5/4/2025 18:23,91.52,2107,2:15,8.68,18.86,-6.05,1.04,1.02,2.42,5.68,1.62,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
158,5,Bottom,Braydon Nelson,Alerick Soularie,0,2,Ball,,2,FALSE,TRUE,FALSE,0-1,0,1,15,627986,,R,R,Jun-00,OF,5.46,5/4/2025 18:24,86.33,2454,8:00,-1.86,-5.22,-8.05,-3.65,-1.49,1.68,5.69,1.49,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
159,5,Bottom,Braydon Nelson,Alerick Soularie,1,2,Ball,,2,FALSE,TRUE,FALSE,0-1,0,1,16,627986,,R,R,Jun-00,OF,5.38,5/4/2025 18:24,84.96,2444,7:45,-4.03,-6.49,-9.29,-3.72,-1.38,0.74,5.69,1.57,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
160,5,Bottom,Braydon Nelson,Alerick Soularie,2,2,Foul,,2,FALSE,TRUE,FALSE,0-1,0,1,17,627986,,R,R,Jun-00,OF,6.05,5/4/2025 18:24,92.34,2172,2:45,4.12,19.58,-6.39,0.85,0.9,2.38,5.68,1.75,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
161,5,Bottom,Braydon Nelson,Alerick Soularie,2,2,Ball,,2,FALSE,TRUE,FALSE,0-1,0,1,18,627986,,R,R,Jun-00,OF,5.25,5/4/2025 18:25,84.01,2485,7:45,-4.87,-7.69,-8.29,-3.8,-1.41,1.82,5.64,1.53,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
162,5,Bottom,Braydon Nelson,Alerick Soularie,3,2,Foul,,2,FALSE,TRUE,FALSE,0-1,0,1,19,627986,,R,R,Jun-00,OF,5.42,5/4/2025 18:25,83.55,2629,7:45,-4.87,-7.22,-8.13,-3.09,-0.61,1.92,5.56,1.69,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
163,5,Bottom,Braydon Nelson,Alerick Soularie,3,2,Called Strike,strike out,2,FALSE,TRUE,FALSE,0-1,0,1,20,627986,,R,R,Jun-00,OF,5.3,5/4/2025 18:25,83.97,2366,7:30,-4.55,-5.6,-7.09,-1.21,0.78,2.99,5.64,1.45,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
173,6,Bottom,Peyton Williams,Justin Connell,0,0,Ball,,0,FALSE,FALSE,FALSE,0-1,0,1,1,627986,,R,R,2-Jun,OF,4.46,5/4/2025 19:19,85.48,2600,2:30,2.52,3.84,-7.04,0.27,1.72,2.22,5.43,1.78,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
174,6,Bottom,Peyton Williams,Justin Connell,1,0,Called Strike,,0,FALSE,FALSE,FALSE,0-1,0,1,2,627986,,R,R,2-Jun,OF,4.66,5/4/2025 19:20,92.94,2396,2:30,7.44,21.73,-5.49,-0.56,-0.83,2.77,5.52,1.51,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
175,6,Bottom,Peyton Williams,Justin Connell,1,1,Called Strike,,0,FALSE,FALSE,FALSE,0-1,0,1,3,627986,,R,R,2-Jun,OF,4.54,5/4/2025 19:20,92.59,2442,2:15,9.21,19.72,-5.7,0.7,0.55,2.25,5.39,1.53,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
176,6,Bottom,Peyton Williams,Justin Connell,1,2,Ball,,0,FALSE,FALSE,FALSE,0-1,0,1,4,627986,,R,R,2-Jun,OF,4.6,5/4/2025 19:20,92.12,2332,2:30,7.88,20.65,-5.98,-0.69,-0.97,2.07,5.33,1.41,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
177,6,Bottom,Peyton Williams,Justin Connell,2,2,Ball,,0,FALSE,FALSE,FALSE,0-1,0,1,5,627986,,R,R,2-Jun,OF,5.04,5/4/2025 19:21,86.73,2515,2:30,2.83,5.49,-8.09,-2.37,-1.06,0.9,5.33,1.64,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
178,6,Bottom,Peyton Williams,Justin Connell,3,2,,fly out,0,FALSE,FALSE,FALSE,0-1,0,1,6,627986,,R,R,2-Jun,OF,4.69,5/4/2025 19:21,93.69,2511,2:45,3.65,22.24,-5.97,0.67,0.27,2.36,5.34,1.49,Sinker,"hsla(0, 0%, 58%, 1)",,GroundBall,97.05,43.05,Justin Connell,5/4/2025 15:21,–15.84,–18.57,92.89
179,6,Bottom,Peyton Williams,Michael Berglund,0,0,Foul,,1,FALSE,FALSE,FALSE,0-1,0,1,7,627986,,R,L,1-Jun,C,4.55,5/4/2025 19:22,92.1,2436,2:00,10.43,18.1,-5.42,0.53,0.52,2.41,5.34,1.53,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
180,6,Bottom,Peyton Williams,Michael Berglund,0,1,Ball,,1,FALSE,FALSE,FALSE,0-1,0,1,8,627986,,R,L,1-Jun,C,5.1,5/4/2025 19:22,88.22,1328,2:15,7.37,14.88,-8.3,-0.29,0.14,0.29,5.45,1.66,ChangeUp,"hsla(0, 0%, 58%, 1)",,,,,,,,,
181,6,Bottom,Peyton Williams,Michael Berglund,1,1,Called Strike,,1,FALSE,FALSE,FALSE,0-1,0,1,9,627986,,R,L,1-Jun,C,4.83,5/4/2025 19:23,86.82,2645,2:15,3.49,4.67,-6.51,-0.55,0.58,2.36,5.36,1.49,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
182,6,Bottom,Peyton Williams,Michael Berglund,1,2,Ball,,1,FALSE,FALSE,FALSE,0-1,0,1,10,627986,,R,L,1-Jun,C,4.89,5/4/2025 19:23,87.63,2661,3:15,1.06,2.11,-8.36,-1.29,0.08,0.74,5.37,1.48,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
183,6,Bottom,Peyton Williams,Michael Berglund,2,2,,home run,1,FALSE,FALSE,FALSE,0-2,0,2,11,627986,,R,L,1-Jun,C,4.41,5/4/2025 19:23,92.11,2485,2:00,10.57,15.89,-5.25,0.15,0.27,2.55,5.37,1.45,Sinker,"hsla(0, 0%, 58%, 1)",,FlyBall,105.71,25.57,Michael Berglund,5/4/2025 15:23,30.05,39.03,368.64
184,6,Bottom,Peyton Williams,Jeffrey Wehler,0,0,Ball,,1,FALSE,FALSE,FALSE,0-2,0,2,12,627986,,R,R,Jun-00,IF,4.54,5/4/2025 19:24,93.18,2373,2:45,3.5,23.56,-8.48,0.34,-0.16,-0.09,5.29,1.48,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
185,6,Bottom,Peyton Williams,Jeffrey Wehler,1,0,Swinging Strike,,1,FALSE,FALSE,FALSE,0-2,0,2,13,627986,,R,R,Jun-00,IF,4.91,5/4/2025 19:25,86.08,2558,1:00,4.75,2.01,-7.13,-2.73,-1.24,1.67,5.38,1.51,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
186,6,Bottom,Peyton Williams,Jeffrey Wehler,1,1,,L9,1,FALSE,FALSE,FALSE,0-2,0,2,14,627986,,R,R,Jun-00,IF,4.75,5/4/2025 19:25,85.73,2586,2:00,1.77,1,-6.75,-1.96,-0.41,2.2,5.28,1.53,Slider,"hsla(0, 0%, 58%, 1)",,FlyBall,76.42,28.44,Jeffrey Wehler,5/4/2025 15:25,9.32,14.76,268.98
187,6,Bottom,Peyton Williams,William Simoneit,0,0,Ball,,2,FALSE,FALSE,FALSE,0-2,0,2,15,627986,,R,R,3-Jun,C,4.71,5/4/2025 19:26,92.28,2389,2:15,7.13,17.15,-6.53,-0.99,-0.92,1.63,5.39,1.44,Sinker,"hsla(0, 0%, 58%, 1)",,,,,,,,,
188,6,Bottom,Peyton Williams,William Simoneit,1,0,Ball,,2,FALSE,FALSE,FALSE,0-2,0,2,16,627986,,R,R,3-Jun,C,4.83,5/4/2025 19:26,86.52,2647,5:00,1.04,0.11,-7.81,-2.1,-0.54,1.17,5.26,1.46,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
189,6,Bottom,Peyton Williams,William Simoneit,2,0,Swinging Strike,,2,FALSE,FALSE,FALSE,0-2,0,2,17,627986,,R,R,3-Jun,C,4.88,5/4/2025 19:26,86.59,2719,5:15,0.5,0.42,-7.85,-2,-0.44,1.39,5.41,1.49,Slider,"hsla(0, 0%, 58%, 1)",,,,,,,,,
190,6,Bottom,Peyton Williams,William Simoneit,2,1,,P4,2,FALSE,FALSE,FALSE,0-2,0,2,18,627986,,R,R,3-Jun,C,4.65,5/4/2025 19:26,84.23,2661,1:00,3.18,0.89,-6.84,-1.7,0.05,2.17,5.27,1.74,Slider,"hsla(0, 0%, 58%, 1)",,Popup,88.17,59.61,Will Simoneit,5/4/2025 15:26,27.84,41.66,157.8
